Gen;7;1;O Senhor disse a Noé: “Entra na arca, tu e toda a tua casa, porque te reconheci justo diante dos meus olhos, entre os de tua geração.
Gen;7;2;"De todos os animais puros tomarás sete casais, machos e fêmeas, e de todos os animais impuros tomarás um casal, macho e fêmea; 
Gen;7;3;das aves do céu igualmente sete casais, machos e fêmeas, para que se conserve viva a raça sobre a face de toda a terra."
Gen;7;4;Dentro de sete dias farei chover sobre a terra durante quarenta dias e quarenta noites, e exterminarei da superfície da terra todos os seres que eu fiz”.
Gen;7;5;Noé fez tudo o que o Senhor lhe tinha ordenado.
Gen;7;6;Noé tinha seiscentos anos quando veio o dilúvio sobre a terra.
Gen;7;7;Para escapar à inundação, entrou na arca com seus filhos, sua mulher e as mulheres de seus filhos.
Gen;7;8;Dos animais puros e impuros, das aves e de tudo que se arrasta sobre a terra, 9 entraram na arca com Noé um casal macho e fêmea, como o Senhor tinha ordenado a Noé.
Gen;7;10;Passados os sete dias, as águas do dilúvio precipitaram-se sobre a terra.
Gen;7;11;No ano seiscentos da vida de Noé, no segundo mês, no décimo sétimo dia do mês, romperam-se naquele dia todas as fontes do grande abismo, e abriram-se as barreiras do céu.
Gen;7;12;A chuva caiu sobre a terra durante quarenta dias e quarenta noites.
Gen;7;13;"Naquele mesmo dia, entrou Noé na arca, com Sem, Cam e Jafé, seus filhos, sua mulher e as três mulheres de seus filhos; 
Gen;7;14;e com eles os animais selvagens de toda a espécie, os animais domésticos de toda a espécie, os répteis de toda a espécie que se arrastavam sobre a terra, e tudo o que voa, de toda a espécie, todas as aves e tudo o que tem asas."
Gen;7;15;De cada espécie que tem um sopro de vida um casal entrou na arca com Noé.
Gen;7;16;Eles chegavam, macho e fêmea, de cada espécie. Como Deus tinha ordenado a Noé. E o Senhor fechou a porta atrás dele.
Gen;7;17;O dilúvio caiu sobre a terra durante quarenta dias. As águas incharam e levantaram a arca, que foi elevada acima da terra.
Gen;7;18;As águas inundaram tudo com violência, e cobriram toda a terra, e a arca flutuava na superfície das águas.
Gen;7;19;"As águas engrossaram prodigiosamente sobre a terra, e cobriram todos os altos montes que existem debaixo do céu; 
Gen;7;20;e elevaram- se quinze côvados acima dos montes que cobriam."
Gen;7;21;Todas as criaturas que se moviam na terra foram exterminadas: aves, animais domésticos, feras selvagens e tudo o que se arrasta na terra, e todos os homens.
Gen;7;22;Tudo o que respira e tem um sopro de vida sobre a terra pereceu.
Gen;7;23;Assim foram exterminados todos os seres que se encontravam sobre a face da terra, desde os homens até os quadrúpedes, tanto os répteis como as aves do céu, tudo foi exterminado da terra. Só Noé ficou e o que se encontrava com ele na arca.
Gen;7;24;As águas cobriram a terra pelo espaço de cento e cinquenta dias.
