Gen;8;1;Ora, Deus lembrou-se de Noé e de todos os animais selvagens e de todos os animais domésticos que estavam com ele na arca. Fez soprar um vento sobre a terra, e as águas baixaram.
Gen;8;2;As fontes do abismo fecharam-se, assim como as barreiras do céu, e foram retidas as chuvas.
Gen;8;3;"As águas foram se retirando progressivamente da terra; e começaram a baixar depois de cento e cinquenta dias."
Gen;8;4;No sétimo mês, no décimo sétimo dia do mês, a arca parou sobre as montanhas do Ararat.
Gen;8;5;"Entretanto, as águas iam diminuindo pouco a pouco até o décimo mês; e no décimo mês, no primeiro dia do mês, apareceram os cumes das montanhas."
Gen;8;6;No fim de quarenta dias, abriu Noé a janela que tinha feito na arca 7 e deixou sair um corvo, o qual, saindo, voava de um lado para outro, até que aparecesse a terra seca.
Gen;8;8;Soltou também uma pomba, para ver se as águas teriam já diminuído na face da terra.
Gen;8;9;A pomba, porém, não encontrando onde pousar, voltou para junto dele na arca, porque havia ainda água na face da terra. Noé estendeu a mão, e tendo-a tomado, recolheu-a na arca.
Gen;8;10;Esperou mais sete dias, e soltou de novo a pomba fora da arca.
Gen;8;11;E eis que pela tarde ela voltou, trazendo no bico uma folha verde de oliveira. Assim Noé compreendeu que as águas tinham baixado sobre a terra.
Gen;8;12;Esperou ainda sete dias, e soltou a pomba que desta vez não mais voltou.
Gen;8;13;No ano seiscentos e um, no primeiro mês, no primeiro dia do mês, as águas se tinham secado sobre a terra. Noé descobriu o teto da arca, olhou e viu que a superfície do solo estava seca.
Gen;8;14;No segundo mês, no vigésimo sétimo dia do mês, a terra estava seca.
Gen;8;15;Então Deus falou a Noé: 
Gen;8;16; “Sai da arca, com tua mulher, teus filhos e as mulheres de teus filhos.
Gen;8;17;"Faze sair igualmente contigo todos os animais que estão contigo de todas as espécies: aves, quadrúpedes, répteis diversos que se arrastam sobre a terra; faze-os sair contigo para que se espalhem sobre a terra e para que cresçam e se multipliquem sobre a terra”."
Gen;8;18;Noé saiu com seus filhos, sua mulher e as mulheres de seus filhos.
Gen;8;19;Todos os animais selvagens, todos os répteis, todas as aves, todos os seres que se movem sobre a terra saíram da arca segundo suas espécies.
Gen;8;20;E Noé levantou um altar ao Senhor: tomou de todos os animais puros e de todas as aves puras, e ofereceu-os em holocausto ao Senhor sobre o altar.
Gen;8;21;O Senhor respirou um agradável odor, e disse em seu coração: “Doravante, não mais amaldiçoarei a terra por causa do homem — porque os pensamentos do seu coração são maus desde a sua juventude —, e não ferirei mais todos os seres vivos, como o fiz.
Gen;8;22;Enquanto durar a terra, não mais cessarão a sementeira e a colheita, o frio e o calor, o verão e o inverno, o dia e a noite”.
