Gen;13;1;Abrão voltou do Egito para Negueb com sua mulher e tudo o que lhe pertencia. Ló o acompanhava.
Gen;13;2;Abrão era muito rico em rebanhos, prata e ouro.
Gen;13;3;Ele foi de acampamento em acampamento de Negueb até Betel, ao lugar onde já uma vez armara sua tenda, entre Betel e Hai, 4 no lugar onde se encontrava o altar que havia edificado antes. Ali invocou o nome do Senhor.
Gen;13;5;Ló, que acompanhava Abrão, possuía também ovelhas, bois e tendas, 
Gen;13;6;e a região não lhes bastava para aí se estabelecerem juntos.
Gen;13;7;Por isso, houve uma contenda entre os pastores dos rebanhos de Abrão e os dos rebanhos de Ló. Os cananeus e os ferezeus habitavam então naquela terra.
Gen;13;8;Abrão disse a Ló: “Rogo-te que não haja discórdia entre mim e ti, nem entre nossos pastores, pois somos irmãos.
Gen;13;9;"Eis aí toda a terra diante de ti; separemo-nos. Se fores para a esquerda, eu irei para a direita; se fores para a direita, eu irei para a esquerda”."
Gen;13;10;Ló, levantando os olhos, viu que toda a planície do Jordão era regada de água (o Senhor não tinha ainda destruído Sodoma e Gomorra) como o jardim do Senhor, como a terra do Egito ao lado de Tsoar.
Gen;13;11;Ló escolheu toda a planície do Jordão e foi para o oriente. Foi assim que se separaram um do outro.
Gen;13;12;Abrão fixou-se na terra de Canaã, e Ló nas cidades da planície, onde levantou suas tendas até Sodoma.
Gen;13;13;Ora, os habitantes de Sodoma eram perversos e grandes pecadores diante do Senhor.
Gen;13;14;O Senhor disse a Abrão depois que Ló o deixou: “Levanta os olhos, e do lugar onde estás, olha para o norte e para o sul, para o oriente e para o ocidente.
Gen;13;15;Toda a terra que vês, eu a darei a ti e aos teus descendentes para sempre.
Gen;13;16;Tornarei tua posteridade tão numerosa como o pó da terra: se alguém puder contar os grãos do pó da terra, então poderá contar a tua posteridade.
Gen;13;17;Levanta-te, percorre a terra em toda a sua extensão, porque eu te hei de dar”.
Gen;13;18;"Abrão levantou as suas tendas e veio fixar-se no vale dos carvalhos de Mambré, que estão em Hebron; e ali edificou um altar ao Senhor."
