Gen;10;1;Eis a posteridade dos filhos de Noé: Sem, Cam e Jafé. Estes tiveram filhos depois do dilúvio.
Gen;10;2;Filhos de Jafé: Gomer, Magog, Madai, Javá, Tubal, Mosoc e Tiras.
Gen;10;3;Filhos de Gomer: Asquenez, Rifat e Togorma.
Gen;10;4;Filhos de Javà: Elisa e Társis, Cetim e Rodanim.
Gen;10;5;Destes saíram os povos dispersos nas ilhas das nações, em seus diversos países, cada um segundo sua língua e segundo suas famílias e suas nações.
Gen;10;6;Filhos de Cam: Cuch, Mesraim, Fut e Canaã.
Gen;10;7;Filhos de Cuch: Sabá, Hévila, Sabata, Regma e Sabataca. Filhos de Regma: Sabá e Dadã.
Gen;10;8;Cuch gerou Nemrod, que foi o primeiro homem poderoso da terra.
Gen;10;9;Ele foi um grande caçador diante do Senhor. Donde a expressão: “Como Nemrod, grande caçador diante do Eterno”.
Gen;10;10;Ele estabeleceu o seu reino primeiramente em Babilônia, Arac, Acad e Calane, na terra de Senaar.
Gen;10;11;Daí foi para Assur e construiu Nínive, Reobot-Ir, Cale 
Gen;10;12;e Resen, a grande cidade entre Nínive e Cale.
Gen;10;13;Mesraim gerou os ludim, os anamim, os laabim, os neftuim, 
Gen;10;14;os fetrusim, os casluim e os caftorim, donde saíram os filisteus.*
Gen;10;15;"Canaã gerou Sidon, seu primogênito, e Het, 
Gen;10;16;assim como os jebuseus, os amorreus, os gergeseus, 
Gen;10;17;os heveus, os araceus, os sineus, 
Gen;10;18;os aradeus, os samareus e os hamateus. Em seguida, as famílias dos cananeus se dispersaram, 
Gen;10;19;e o território dos cananeus era desde Sidon, na direção de Gerara, até Gaza; e na direção de Sodoma, Gomorra, Adama e Seboim, até Lesa."
Gen;10;20;Estes são os filhos de Cam segundo suas famílias, suas línguas, em seus diversos países e suas nações.
Gen;10;21;Nasceram também filhos a Sem, pai de todos os filhos de Héber, e irmão mais velho de Jafé.
Gen;10;22;Filhos de Sem: Elam, Assur, Arfaxad, Lud e Aram.
Gen;10;23;Filhos de Aram: Hus, Hul, Geter e Mes.
Gen;10;24;Arfaxad gerou Salé, Salé gerou Héber.
Gen;10;25;Héber teve dois filhos: um se chamava Faleg, porque no seu tempo a terra foi dividida, e o outro se chamava Jectã.*
Gen;10;26;Jectã gerou Elmodad, Salef, Asarmot, Jaré,
Gen;10;27;Aduram, Uzal, Decla,
Gen;10;28;Ebal, Abimael, Sabá,
Gen;10;29;Ofir, Hévila e Jobab. Estes são os filhos de Jetã.
Gen;10;30;A terra que eles habitavam se estendia desde Mesa, na direção de Sefar, até a montanha do oriente.
Gen;10;31;Estes são os filhos de Sem, segundo suas famílias, segundo suas línguas, em seus diversos países e suas nações.
Gen;10;32;Tais são as famílias dos filhos de Noé, segundo suas gerações e suas nações. É deles que descendem as nações que se espalharam sobre a terra depois do dilúvio.
