Gen;5;1;Este é o livro da história da família de Adão. Quando Deus criou o homem, ele o fez à imagem de Deus.
Gen;5;2;Criou-os homem e mulher, e os abençoou, e deu-lhes o nome de homem no dia em que os criou.
Gen;5;3;Adão viveu cento e trinta anos, e gerou um filho à sua semelhança, à sua imagem, e deu-lhe o nome de Set.
Gen;5;4;Depois de haver gerado Set, Adão viveu oitocentos anos e gerou filhos e filhas.
Gen;5;5;Todo o tempo que Adão viveu foi de novecentos e trinta anos. E depois disso morreu.
Gen;5;6;Set viveu cento e cinco anos, e depois gerou Enós.
Gen;5;7;E depois do nascimento de Enós, viveu ainda oitocentos e sete anos e gerou filhos e filhas.
Gen;5;8;"A duração total da vida de Set foi de novecentos e doze anos; e depois disso morreu."
Gen;5;9;Enós viveu noventa anos, e depois gerou Cainã.
Gen;5;10;E depois do nascimento de Cainã, Enós viveu ainda oitocentos e quinze anos, e gerou filhos e filhas.
Gen;5;11;"E o tempo da vida de Enós foi de novecentos e cinco anos; e morreu."
Gen;5;12;Cainã viveu setenta anos, e depois gerou Malaleel.
Gen;5;13;Após o nascimento de Malaleel, Cainã viveu ainda oitocentos e quarenta anos, e gerou filhos e filhas.
Gen;5;14;"Todo o tempo da vida de Cainã foi de novecentos e dez anos; e morreu."
Gen;5;15;Malaleel viveu sessenta e cinco anos, e depois gerou Jared.
Gen;5;16;Após o nascimento de Jared, Malaleel viveu ainda oitocentos e trinta anos, e gerou filhos e filhas.
Gen;5;17;"Todo o tempo da vida de Malaleel foi de oitocentos e noventa e cinco anos; e morreu."
Gen;5;18;Jared viveu cento e sessenta e dois anos e gerou Henoc.
Gen;5;19;Após o nascimento de Henoc, Jared viveu ainda oitocentos anos e gerou filhos e filhas.
Gen;5;20;"Todo o tempo da vida de Jared foi de novecentos e sessenta e dois anos; e morreu."
Gen;5;21;Henoc viveu sessenta e cinco anos e gerou Matusalém.
Gen;5;22;Após o nascimento de Matusalém, Henoc andou com Deus durante trezentos anos e gerou filhos e filhas.
Gen;5;23;A duração total da vida de Henoc foi de trezentos e sessenta e cinco anos.
Gen;5;24;Henoc andou com Deus e desapareceu, porque Deus o levou.*
Gen;5;25;Matusalém viveu cento e oitenta e sete anos, e gerou Lamec.
Gen;5;26;Após o nascimento de Lamec, Matusalém viveu ainda setecentos e oitenta e dois anos, e gerou filhos e filhas.
Gen;5;27;"A duração total da vida de Matusalém foi de novecentos e sessenta e nove anos; e morreu."
Gen;5;28;Lamec viveu cento e oitenta e dois anos, e gerou um filho, 
Gen;5;29;a quem deu o nome de Noé, dizendo: “Este nos trará, em nossas fadigas e no duro labor de nossas mãos, um alívio tirado da terra mesma que o Senhor amaldiçoou”.*
Gen;5;30;Após o nascimento de Noé, Lamec viveu ainda quinhentos e noventa e cinco anos, e gerou filhos e filhas.
Gen;5;31;"A duração total da vida de Lamec foi de setecentos e setenta e sete anos; e morreu."
Gen;5;32;Com a idade de quinhentos anos, Noé gerou Sem, Cam e Jafé.
