Gen;14;1;No tempo de Amrafel, rei de Senaar, de Arioc, rei de Elasar, de Codorlaomor, rei de Elam e de Tadal, rei de Goim, 
Gen;14;2;aconteceu que estes reis fizeram guerra a Bara, rei de Sodoma, a Bersa, rei de Gomorra, a Senaab, rei de Adama, a Semeber, rei de Seboim e ao rei de Bala, isto é, Segor.
Gen;14;3;Todos estes se juntaram no vale de Sidim, que é o mar Salgado.
Gen;14;4;Durante doze anos eles tinham servido a Codorlaomor, mas no décimo terceiro ano tinham se revoltado.
Gen;14;5;No décimo quarto ano, Codorlaomor pôs-se em marcha com os reis que se tinham aliado a ele, e desbarataram os refaim em Astarot Carnaim, e igualmente os zuzim em Ham, os emim na planície de Cariataim 
Gen;14;6;e os horreus, em sua montanha de Seir até El-Farã, cerca do deserto.
Gen;14;7;Voltando, chegaram à fonte do Julgamento, em Cades, e devastaram a terra dos amalecitas, assim como os amorreus que habitavam em Asasontamar.
Gen;14;8;O rei de Sodoma, o rei de Gomorra, o rei de Adama, o rei de Seboim, o rei de Bala, isto é, Segor, saíram e puseram-se em ordem de batalha no vale de Sidim, 
Gen;14;9; contra Codorlaomor, rei de Elam, Tadal, rei de Goim, Anrafel, rei de Senaar, e Arioc, rei de Elasar, quatro reis contra cinco.
Gen;14;10;Ora, havia no vale de Sidim numerosos poços de betume. E os reis de Sodoma e de Gomorra, fugindo, caíram nesses poços, enquanto o restante fugiu para a montanha.
Gen;14;11;Os vencedores levaram todos os bens de Sodoma e Gomorra, e todos os seus víveres, e partiram.
Gen;14;12;Levaram também Ló, filho do irmão de Abrão, que morava em Sodoma, com todos os seus bens.
Gen;14;13;Mas alguém que conseguiu fugir veio dar parte do sucedido a Abrão, o hebreu, que vivia nos carvalhos de Mambré, o amorreu, irmão de Escol e irmão de Aner, aliados de Abrão.
Gen;14;14;Abrão, tendo ouvido que Ló, seu parente, ficara prisioneiro, escolheu trezentos e dezoito dos seus melhores e mais corajosos servos, nascidos em sua casa, e foi ao alcance dos reis até Dà.
Gen;14;15;Ali, dividindo a sua tropa para os atacar de noite com seus servos, desbaratou-os e perseguiu-os até Hoba, que se encontra ao norte de Damasco.*
Gen;14;16;Abrão recobrou todos os bens saqueados e reconduziu também Ló, seu parente, com os seus bens, assim como as mulheres e os homens.
Gen;14;17;Voltando Abrão da derrota de Codorlaomor e seus reis aliados, o rei de Sodoma saiu-lhe ao encontro no vale de Save, que é o vale do rei.
Gen;14;18;Melquisedec, rei de Salém e sacerdote do Deus Altíssimo, mandou trazer pão e vinho,* 
Gen;14;19;e abençoou Abrão, dizendo: “Bendito seja Abrão pelo Deus Altíssimo, que criou o céu e a terra!
Gen;14;20;Bendito seja o Deus Altíssimo, que entregou os teus inimigos em tuas mãos!?. E Abrão deu-lhe o dízimo de tudo.*
Gen;14;21;"O rei de Sodoma disse a Abrão: “Devolve-me os homens e guarda os bens”. 
Gen;14;22;“Levanto a minha mão para o Senhor Deus Altíssimo que criou o céu e a terra — respondeu Abrão —; 
Gen;14;23;de tudo o que é teu, não tomarei sequer um fio nem um cordão de sandália, para que não digas: Enriqueci Abrão."
Gen;14;24;"Nada para mim, exceto somente o que comeram os meus servos e a parte dos homens que vieram comigo, Aner, Escol e Mambré; estes hão de receber a sua parte.”"
