Gen;3;1;A serpente era o mais astuto de todos os animais do campo que o Senhor Deus tinha formado. Ela disse à mulher: “É verdade que Deus vos proibiu comer do fruto de toda árvore do jardim?”?.
Gen;3;2;A mulher respondeu-lhe: “Podemos comer do fruto das árvores do jardim.
Gen;3;3;Mas do fruto da árvore que está no meio do jardim, Deus disse: “Vós não comereis dele, nem o tocareis, para que não morrais”.” 4 “Oh, não! — tornou a serpente — vós não morrereis!
Gen;3;5;Mas Deus bem sabe que, no dia em que dele comerdes, vossos olhos se abrirão, e sereis como deuses, conhecedores do bem e do mal.”
Gen;3;6;A mulher, vendo que o fruto da árvore era bom para comer, de agradável aspecto e mui apropriado para abrir a inteligência, tomou dele, comeu, e o apresentou também ao seu marido, que comeu igualmente.*
Gen;3;7;"Então os seus olhos abriram-se; e, vendo que estavam nus, tomaram folhas de figueira, ligaram-nas e fizeram tangas para si."
Gen;3;8;E eis que ouviram o barulho (dos passos) do Senhor Deus que passeava no jardim, à hora da brisa da tarde. O homem e sua mulher esconderam-se da face do Senhor Deus, no meio das árvores do jardim.
Gen;3;9;Mas o Senhor Deus chamou o homem e perguntou-lhe: “Onde estás?”?.
Gen;3;10;"E ele respondeu: “Ouvi o barulho dos vossos passos no jardim; tive medo, porque estou nu; e ocultei-me”."
Gen;3;11;O Senhor Deus disse: “Quem te revelou que estavas nu? Terias tu porventura comido do fruto da árvore que eu te havia proibido de comer?”.
Gen;3;12;O homem respondeu: “A mulher que pusestes ao meu lado apresentou-me deste fruto, e eu comi”.
Gen;3;13;O Senhor Deus disse à mulher: “Por que fizeste isso?”. “A serpente enganou-me — respondeu ela — e eu comi.”
Gen;3;14;"Então o Senhor Deus disse à serpente: “Porque fizeste isso, serás maldita entre todos os animais domésticos e feras do campo; andarás de rastos sobre o teu ventre e comerás o pó todos os dias de tua vida."
Gen;3;15;Porei ódio entre ti e a mulher, entre a tua descendência e a dela. Esta te ferirá a cabeça, e tu lhe ferirás o calcanhar”.*
Gen;3;16;"Disse também à mulher: “Multiplicarei os sofrimentos de teu parto; darás à luz com dores, teus desejos te impelirão para o teu marido e tu estarás sob o seu domínio”."
Gen;3;17;E disse em seguida ao homem: “Porque ouviste a voz de tua mulher e comeste do fruto da árvore que eu te havia proibido comer, maldita seja a terra por tua causa. Tirarás dela com trabalhos penosos o teu sustento todos os dias de tua vida.
Gen;3;18;Ela te produzirá espinhos e abrolhos, e tu comerás a erva da terra.
Gen;3;19;"Comerás o teu pão com o suor do teu rosto, até que voltes à terra de que foste tirado; porque és pó, e pó te hás de tornar”."
Gen;3;20;Adão pôs à sua mulher o nome de Eva, porque ela era a mãe de todos os viventes.*
Gen;3;21;O Senhor Deus fez para Adão e sua mulher umas vestes de peles, e os vestiu.
Gen;3;22;E o Senhor Deus disse: “Eis que o homem se tornou como um de nós, conhecedor do bem e do mal. Agora, pois, cuidemos que ele não estenda a sua mão e tome também do fruto da árvore da vida, e o coma, e viva eternamente”.
Gen;3;23;O Senhor Deus expulsou-o do jardim do Éden, para que ele cultivasse a terra “de onde havia tirado”.
Gen;3;24;"E expulsou-o; e colocou ao oriente do jardim do Éden querubins armados de uma espada flamejante, para guardar o caminho da árvore da vida."
