Gen;4;1;Adão conheceu Eva, sua mulher, e ela concebeu e deu à luz Caim, e disse: “gerei um homem com a ajuda do Senhor”.*
Gen;4;2;E deu em seguida à luz Abel, irmão de Caim. Abel tornou-se pastor de ovelhas e Caim, lavrador.
Gen;4;3;Passado algum tempo, ofereceu Caim frutos da terra em oblação ao Senhor.
Gen;4;4;"Abel, de seu lado, ofereceu dos primogênitos do seu rebanho e das gorduras dele e o Senhor olhou com agrado para Abel e para sua oblação,*
Gen;4;5;mas não olhou para Caim, nem para os seus dons. Caim ficou extremamente irritado com isso, e o seu semblante tornou-se abatido."
Gen;4;6;O Senhor disse-lhe: “Por que estás irado? E por que está abatido o teu semblante?
Gen;4;7;"Se praticares o bem, sem dúvida alguma poderás reabilitar-te. Mas se procederes mal, o pecado estará à tua porta, espreitando-te; mas, tu deverás dominá-lo”."
Gen;4;8;Caim disse então a Abel, seu irmão: “Vamos ao campo”. Logo que chegaram ao campo, Caim atirou-se sobre seu irmão e o matou.*
Gen;4;9;O Senhor disse a Caim: “Onde está teu irmão Abel?”. Caim respondeu: “Não sei! Sou porventura eu o guarda de meu irmão??.
Gen;4;10;O Senhor disse- lhe: “Que fizeste! Eis que a voz do sangue do teu irmão clama por mim desde a terra.
Gen;4;11;De ora em diante, serás maldito e expulso da terra, que abriu sua boca para beber de tua mão o sangue do teu irmão.
Gen;4;12;Quando a cultivares, ela te negará os seus frutos. E tu serás peregrino e errante sobre a terra”.
Gen;4;13;Caim disse ao Senhor: “Meu castigo é grande demais para que eu o possa suportar.
Gen;4;14;Eis que me expulsais agora deste lugar, e eu devo ocultar-me longe de vossa face, tornando-me um peregrino errante sobre a terra. O primeiro que me encontrar, vai matar-me”.
Gen;4;15;E o Senhor respondeu-lhe: “Não! Mas aquele que matar Caim será punido sete vezes”. Então, o Senhor pôs em Caim um sinal para que, se alguém o encontrasse, não o matasse.*
Gen;4;16;Caim retirou-se da presença do Senhor, e foi habitar na região de Nod, ao oriente do Éden.
Gen;4;17;Caim conheceu sua mulher. Ela concebeu e deu à luz Henoc. E construiu uma cidade, à qual pôs o nome de seu filho Henoc.
Gen;4;18;"Henoc gerou Irad, Irad gerou Maviael; Maviael gerou Matusael e Matusael gerou Lamec."
Gen;4;19;Lamec tomou duas mulheres, uma chamada Ada e a outra, Sela.
Gen;4;20;Ada deu à luz Jabel, que foi o pai daqueles que moram em tendas, entre os rebanhos.
Gen;4;21;O nome do seu irmão era Jubal, que foi o pai de todos aqueles que tocam a cítara e os instrumentos de sopro.
Gen;4;22;Sela, de seu lado, deu à luz Tubalcaim, pai de todos aqueles que trabalham o cobre e o ferro. A irmã de Tubalcaim era Noema.
Gen;4;23;Lamec disse às suas mulheres: “Ada e Sela, ouvi a minha voz: mulheres de Lamec, escutai as minhas palavras: Por uma ferida matei um homem, e por uma contusão um menino.
Gen;4;24;Se Caim será vingado sete vezes, Lamec o será setenta e sete vezes”.
Gen;4;25;Adão conheceu outra vez sua mulher, e esta deu à luz um filho, ao qual pôs o nome de Set, dizendo: “Deus deu-me uma posteridade para substituir Abel, que Caim matou”.*
Gen;4;26;Set teve também um filho, que chamou Enós. E o nome do Senhor começou a ser invocado a partir de então.
