Gn;1;1;No princípio, Deus criou o céu e a terra.
Gn;1;2;A terra estava sem forma e vazia, as trevas cobriam o abismo e o Espírito de Deus pairava sobre as aguas.
Gn;1;3;Deus disse: “Faça-se a luz!”. E a luz foi feita.
Gn;1;4;Deus viu que a luz era boa, e separou a luz das trevas.
Gn;1;5;Deus chamou à luz dia, e às trevas noite. Sobreveio a tarde e depois a manhã: foi o primeiro dia.
Gn;1;6;Deus disse: “Faça-se um firmamento entre as águas, e separe ele umas das outras”.
Gn;1;7;Deus fez o firmamento e separou as águas que estavam debaixo do firmamento daquelas que estavam por cima.
Gn;1;8;E assim se fez. Deus chamou ao firmamento céu. Sobreveio a tarde e depois a manhã: foi o segundo dia.*
Gn;1;9;Deus disse: “Que as águas que estão debaixo do céu se juntem num mesmo lugar, e apareça o elemento árido”. E assim se fez.
Gn;1;10;Deus chamou ao elemento árido terra, e ao ajuntamento das águas mar. E Deus viu que isso era bom.
Gn;1;11;Deus disse: “Produza a terra plantas, ervas que contenham semente e árvores frutíferas que deem fruto segundo a sua espécie e o fruto contenha a sua semente”. E assim foi feito.
Gn;1;12;A terra produziu plantas, ervas que contêm semente segundo a sua espécie, e árvores que produzem fruto segundo a sua espécie, contendo o fruto a sua semente. E Deus viu que isso era bom.
Gn;1;13;Sobreveio a tarde e depois a manhã: foi o terceiro dia.
Gn;1;14;Deus disse: “Façam-se luzeiros no firmamento do céu para separar o dia da noite. Que sirvam eles de sinais e marquem o tempo, os dias e os anos, 
Gn;1;15;e resplandeçam no firmamento do céu para iluminar a terra”. E assim se fez.
Gn;1;16;Deus fez os dois grandes luzeiros: o maior para presidir o dia e o menor para presidir a noite, e fez também as estrelas.
Gn;1;17;Deus colocou-os no firmamento do céu para que iluminassem a terra, 
Gn;1;18;presidissem o dia e a noite, e separassem a luz das trevas. E Deus viu que isso era bom.
Gn;1;19;Sobreveio a tarde e depois a manhã: foi o quarto dia.
Gn;1;20;Deus disse: “Pululem as águas de uma multidão de seres vivos, e voem aves sobre a terra, debaixo do firmamento do céu”.
Gn;1;21;Deus criou os monstros marinhos e toda a multidão de seres vivos que enchem as águas, segundo a sua espécie, e todas as aves segundo a sua espécie. E Deus viu que isso era bom.
Gn;1;22;E Deus os abençoou: “Frutificai — disse ele — e multiplicai-vos, e enchei as águas do mar, e que as aves se multipliquem sobre a terra”.
Gn;1;23;Sobreveio a tarde e depois a manhã: foi o quinto dia.
Gn;1;24;Deus disse: “Produza a terra seres vivos segundo a sua espécie: animais domésticos, répteis e animais selvagens, segundo a sua espécie”. E assim se fez.*
Gn;1;25;Deus fez os animais selvagens segundo a sua espécie, os animais domésticos igualmente, e da mesma forma todos os animais, que se arrastam sobre a terra. E Deus viu que isso era bom.
Gn;1;26;Então Deus disse: “Façamos o homem à nossa imagem e semelhança. Que ele reine sobre os peixes do mar, sobre as aves do céu, sobre os animais domésticos e sobre toda a terra, e sobre todos os répteis que se arrastam sobre a terra”.
Gn;1;27;Deus criou o homem à sua imagem, criou-o à imagem de Deus, criou o homem e a mulher.*
Gn;1;28;Deus os abençoou: “Frutificai — disse ele — e multiplicai-vos, enchei a terra e submetei-a. Dominai sobre os peixes do mar, sobre as aves do céu e sobre todos os animais que se arrastam sobre a terra”.
Gn;1;29;Deus disse: “Eis que eu vos dou toda a erva que dá semente sobre a terra, e todas as árvores frutíferas que contêm em si mesmas a sua semente, para que vos sirvam de alimento.
Gn;1;30;E a todos os animais da terra, a todas as aves do céu, a tudo o que se arrasta sobre a terra, e em que haja sopro de vida, eu dou toda a erva verde por alimento”. E assim se fez.
Gn;1;31;Deus contemplou toda a sua obra, e viu que tudo era muito bom. Sobreveio a tarde e depois a manhã: foi o sexto dia.
Gn;2;1;Assim foram concluídos o céu, a terra e todo o seu exército.
Gn;2;2;Tendo Deus terminado no sétimo dia a obra que tinha feito, descansou do seu trabalho.*
Gn;2;3;Ele abençoou o sétimo dia e o consagrou, porque nesse dia descansou de toda a obra da Criação.
Gn;2;4;Tal é a história da criação do céu e da terra. No tempo em que o Senhor Deus fez a terra e o céu, 
Gn;2;5;não existia ainda sobre a terra nenhum arbusto nos campos, e nenhuma erva havia ainda brotado nos campos, porque o Senhor Deus não tinha feito chover sobre a terra, nem havia homem que a cultivasse; 
Gn;2;6;mas subia da terra um vapor que regava toda a sua superfície.
Gn;2;7;O Senhor Deus formou, pois, o homem do barro da terra, e inspirou-lhe nas narinas o sopro da vida e o homem se tornou um ser vivente.*
Gn;2;8;Ora, o Senhor Deus tinha plantado um jardim no Éden, do lado do oriente, e colocou nele o homem que havia criado.*
Gn;2;9;O Senhor Deus fez brotar da terra toda a sorte de árvores de aspecto agradável, e de frutos bons para comer, e a árvore da vida no meio do jardim, e a árvore da ciência do bem e do mal.
Gn;2;10;Um rio saía do Éden para regar o jardim, e dividia-se em seguida em quatro braços.
Gn;2;11;O nome do primeiro é Fison, e é aquele que contorna toda a região de Hévila, onde se encontra o ouro. 
Gn;2;12;(O ouro dessa região é puro, encontra-se ali também o bdélio e a pedra de Ônix.)
Gn;2;13;O nome do segundo rio é Geon, e é aquele que contorna toda a região de Cuch.
Gn;2;14;O nome do terceiro rio é Tigre, que corre ao oriente da Assíria. O quarto rio é o Eufrates.
Gn;2;15;O Senhor Deus tomou o homem e o colocou no jardim do Éden, para cultivar o solo e o guardar.
Gn;2;16;Deu-lhe este preceito: “Podes comer do fruto de todas as árvores do jardim; 
Gn;2;17; mas não comas do fruto da árvore da ciência do bem e do mal, porque no dia em que dele comeres, morrerás indubitavelmente”.
Gn;2;18;O Senhor Deus disse: “Não é bom que o homem esteja só. Vou dar-lhe uma auxiliar que lhe seja adequada”.
Gn;2;19;Tendo, pois, o Senhor Deus formado da terra todos os animais dos campos, e todas as aves do céu, levou-os ao homem, para ver como ele os havia de chamar, e todo o nome que o homem pôs aos animais vivos, esse é o seu verdadeiro nome.
Gn;2;20;O homem pôs nomes a todos os animais, a todas as aves do céu e a todos os animais do campo, mas não se achava para ele uma auxiliar que lhe fosse adequada.
Gn;2;21;Então, o Senhor Deus mandou ao homem um profundo sono, e enquanto ele dormia, tomou-lhe uma costela e fechou com carne o seu lugar.
Gn;2;22;E da costela que tinha tomado do homem, o Senhor Deus fez uma mulher, e levou-a para junto do homem.* 
Gn;2;23;“Eis agora aqui — disse o homem — o osso de meus ossos e a carne de minha carne, ela se chamará mulher, porque foi tomada do homem.”*
Gn;2;24;Por isso, o homem deixa o seu pai e a sua mãe para se unir à sua mulher, e já não são mais que uma só carne.*
Gn;2;25;O homem e a mulher estavam nus, e não se envergonhavam.
Gn;3;1;A serpente era o mais astuto de todos os animais do campo que o Senhor Deus tinha formado. Ela disse à mulher: “É verdade que Deus vos proibiu comer do fruto de toda árvore do jardim?”?.
Gn;3;2;A mulher respondeu-lhe: “Podemos comer do fruto das árvores do jardim.
Gn;3;3;Mas do fruto da árvore que está no meio do jardim, Deus disse: “Vós não comereis dele, nem o tocareis, para que não morrais”.” 
Gn;3;4;“Oh, não! — tornou a serpente — vós não morrereis!
Gn;3;5;Mas Deus bem sabe que, no dia em que dele comerdes, vossos olhos se abrirão, e sereis como deuses, conhecedores do bem e do mal.”
Gn;3;6;A mulher, vendo que o fruto da árvore era bom para comer, de agradável aspecto e mui apropriado para abrir a inteligência, tomou dele, comeu, e o apresentou também ao seu marido, que comeu igualmente.*
Gn;3;7;Então os seus olhos abriram-se, e, vendo que estavam nus, tomaram folhas de figueira, ligaram-nas e fizeram tangas para si."
Gn;3;8;E eis que ouviram o barulho (dos passos) do Senhor Deus que passeava no jardim, à hora da brisa da tarde. O homem e sua mulher esconderam-se da face do Senhor Deus, no meio das árvores do jardim.
Gn;3;9;Mas o Senhor Deus chamou o homem e perguntou-lhe: “Onde estás?”?.
Gn;3;10;E ele respondeu: “Ouvi o barulho dos vossos passos no jardim, tive medo, porque estou nu, e ocultei-me”.
Gn;3;11;O Senhor Deus disse: “Quem te revelou que estavas nu? Terias tu porventura comido do fruto da árvore que eu te havia proibido de comer?”.
Gn;3;12;O homem respondeu: “A mulher que pusestes ao meu lado apresentou-me deste fruto, e eu comi”.
Gn;3;13;O Senhor Deus disse à mulher: “Por que fizeste isso?”. “A serpente enganou-me — respondeu ela — e eu comi.”
Gn;3;14;Então o Senhor Deus disse à serpente: “Porque fizeste isso, serás maldita entre todos os animais domésticos e feras do campo, andarás de rastos sobre o teu ventre e comerás o pó todos os dias de tua vida.
Gn;3;15;Porei ódio entre ti e a mulher, entre a tua descendência e a dela. Esta te ferirá a cabeça, e tu lhe ferirás o calcanhar”.*
Gn;3;16;Disse também à mulher: “Multiplicarei os sofrimentos de teu parto, darás à luz com dores, teus desejos te impelirão para o teu marido e tu estarás sob o seu domínio”.
Gn;3;17;E disse em seguida ao homem: “Porque ouviste a voz de tua mulher e comeste do fruto da árvore que eu te havia proibido comer, maldita seja a terra por tua causa. Tirarás dela com trabalhos penosos o teu sustento todos os dias de tua vida.
Gn;3;18;Ela te produzirá espinhos e abrolhos, e tu comerás a erva da terra.
Gn;3;19;Comerás o teu pão com o suor do teu rosto, até que voltes à terra de que foste tirado, porque és pó, e pó te hás de tornar”.
Gn;3;20;Adão pôs à sua mulher o nome de Eva, porque ela era a mãe de todos os viventes.*
Gn;3;21;O Senhor Deus fez para Adão e sua mulher umas vestes de peles, e os vestiu.
